公交,写字楼,医院,商场,地铁,学校,小区名字,建造时间,房型,楼层,每平米价格,面积
10,0,0,0,0,0,润泽公馆,2013,2室1厅,24,71910,89
26,13,7,0,1,21,领秀慧谷,2013,3室1厅,10,49600,125
8,49,2,0,1,10,紫御华府,2013,5室3厅,17,84480,355
14,0,0,0,0,38,海户西里,1997,2室1厅,6,46620,64
9,0,0,0,0,19,凤凰城三期,2008,3室2厅,36,82474,194
20,0,0,0,0,19,鸿坤理想城,2014,3室1厅,23,51892,112
7,0,0,0,0,0,海城圣朝菲,2010,3室2厅,8,63503,140
7,0,0,0,0,0,天恒世界集,2014,2室2厅,13,35679,81
14,50,15,0,1,37,保利金泉广场,2008,2室1厅,30,69422,94
11,0,0,0,0,35,荟康苑,2000,2室1厅,6,40000,70
8,0,0,0,0,0,铁顺鑫汇,2015,3室2厅,9,28358,67
0,0,0,0,0,0,夏威夷南岸二期,2011,1室1厅,18,29824,57
17,0,0,0,0,8,星河皓月,2008,2室2厅,18,27741,93
26,8,17,0,3,23,华龙苑南里,1995,3室1厅,6,39812,85
4,0,0,0,0,0,名佳花园三区,2004,1室1厅,6,41006,73
4,0,0,0,0,0,北京太阳城,2007,3室2厅,9,30528,141
14,0,0,0,0,0,民园小区,2001,2室1厅,6,33617,77
16,0,0,0,0,47,今典花园,2014,2室1厅,25,66176,68
18,50,14,0,2,18,吉祥里小区,2003,1室1厅,9,68627,51
14,0,0,0,0,11,融科千章墅,2012,3室2厅,6,50000,186
11,50,10,0,3,48,锦秋知春,2002,3室2厅,25,86341,180
10,0,0,0,0,0,天通苑苑,2008,3室2厅,6,31250,160
3,0,0,0,0,0,香江花园,1998,5室3厅,3,52148,349
14,0,0,0,0,15,三里河一区,1978,2室1厅,6,99600,50
26,13,7,0,1,21,和谐家园一区,2005,3室2厅,6,41867,124
4,0,0,0,0,43,定福家园,2006,3室2厅,18,43926,120
19,49,10,0,3,36,复兴门南大街,1984,1室1厅,16,112582,45
16,0,0,0,0,30,德露苑,1998,2室2厅,7,36666,90
4,0,0,0,0,0,保利西山林语,2011,2室1厅,9,52993,92
20,49,9,0,3,28,花园村小区,1984,2室1厅,17,74404,67
20,0,0,0,0,19,福星花园,2000,3室2厅,6,31859,126
15,17,9,0,2,15,兴隆家园,2003,3室1厅,24,55422,100
11,48,8,0,2,21,金港国际,2006,3室1厅,18,64556,158
4,0,0,0,0,36,CBD总部公寓二期,2005,2室1厅,24,75040,92
9,0,0,0,0,11,育新花园西三旗,1995,1室1厅,6,86257,47
7,0,0,0,0,0,万通天竺新新家园,2010,4室2厅,4,36175,387
5,49,3,0,1,20,通惠家园,2001,4室2厅,28,47945,146
7,17,17,0,1,24,上元君庭,2008,2室2厅,36,62500,128
14,0,0,0,0,49,人济山庄二期,2001,3室2厅,26,80942,154
9,0,0,0,0,11,育新花园西三旗,1996,3室2厅,6,79545,88
18,0,0,0,0,0,弘北京像素,2011,2室1厅,14,87500,40
4,0,0,0,0,0,保利西山林语,2008,3室1厅,9,65499,89
22,35,9,0,2,38,大西洋新城D区,2003,2室2厅,26,82359,104
12,34,14,0,1,35,晶都国际,2006,1室,21,53355,49
26,13,7,0,1,21,龙腾苑五区,2003,3室2厅,6,46140,131
2,0,0,0,0,0,模式口里,2000,2室1厅,6,38888,63
5,0,0,0,0,0,海城,2012,2室2厅,11,68281,100
3,0,0,0,0,0,香江花园,1997,4室3厅,2,59760,251
14,50,15,0,1,37,安慧里二区,1990,3室1厅,18,55769,78
13,50,11,0,4,25,富力城D区,2008,4室2厅,20,87051,276
10,35,11,0,1,21,信城三期,2011,3室1厅,23,135000,120
4,0,0,0,0,0,六合园,1997,2室1厅,22,45402,87
11,0,0,0,0,18,灵秀山庄,2003,2室1厅,7,42975,82
11,48,12,0,1,42,冠城名敦道A区,2009,1室,21,54953,132
5,47,9,0,1,26,万豪国际公寓,2004,2室2厅,27,52795,161
7,0,0,0,0,4,天资璟庭,2013,3室1厅,18,28974,117
8,0,0,0,0,23,阳光上东,2005,3室2厅,10,116883,308
15,50,13,0,2,33,方南家园二期,2005,3室2厅,23,41884,134
10,0,0,0,0,11,领秀新硅谷,2012,4室2厅,5,76190,147
10,0,0,0,0,0,富润家园,2000,4室2厅,18,65883,181
3,0,0,0,0,0,富力又一城,2007,2室1厅,22,50561,89
22,35,19,0,2,39,绿城诚园,2010,2室1厅,17,90425,94
26,13,7,0,1,21,龙华园东区,1995,2室1厅,6,48240,70
10,0,0,0,0,11,领秀新硅谷,2008,2室2厅,15,72413,87
11,0,0,0,0,0,境界水晶城,2006,4室2厅,3,39908,218
14,39,42,0,1,47,红玺台,2012,3室2厅,25,113582,169
6,0,0,0,0,0,瀛海名居,2005,5室2厅,4,32063,312
14,0,0,0,0,16,名佳花园二区,1999,2室2厅,6,35227,88
10,0,0,0,0,49,皂君东里,1990,2室1厅,6,72660,55
7,17,17,0,1,24,天润福熙大道,2012,2室2厅,27,72131,122
10,0,0,0,0,0,天通苑北一区,2005,2室1厅,17,37068,116
0,0,0,0,0,0,晴翠园,2006,5室3厅,3,97646,399
9,0,0,0,0,16,时尚街区东区,2006,2室1厅,20,48170,82
0,0,0,0,0,0,上上城第三季,2008,4室2厅,18,24827,145
15,49,16,0,1,43,海润国际,2003,1室2厅,28,58227,79
12,41,20,0,1,32,甘家口小区,1996,2室1厅,6,89090,55
14,39,42,0,1,47,红玺台,2013,3室2厅,29,113609,169
0,0,0,0,0,0,上上城四期,2008,2室1厅,24,23929,79
15,22,13,0,1,21,珠江罗马嘉园一期,2005,2室2厅,12,55479,124
4,0,0,0,0,0,高教新城和畅园,2009,2室1厅,17,29775,89
20,48,14,0,1,35,西坝河西里,1985,2室1厅,16,63429,61
6,11,1,0,1,29,西山壹号院,2012,4室2厅,6,76571,350
9,49,8,0,2,15,后现代城,2006,1室1厅,28,65760,68
11,50,16,0,1,49,学院路甲39号院,2000,2室1厅,6,71127,69
23,34,0,0,1,7,林肯公园二期,2013,3室2厅,21,48000,170
9,20,34,0,1,49,惠新里,1958,3室1厅,4,64267,78
17,0,0,0,0,22,海特花园,1999,2室1厅,7,56617,68
15,49,16,0,1,43,海润国际,2003,3室2厅,28,51428,175
8,49,8,0,3,11,金海国际,2003,3室2厅,23,51118,144
23,0,0,0,0,22,丰汇园,2000,2室1厅,13,144622,69
21,50,29,0,3,42,崇文区崇文门东大街,2000,3室1厅,14,77027,74
0,0,0,0,0,0,纳丹堡,2010,1室1厅,27,27014,67
15,0,0,0,0,20,南礼士路三条北里小区,1987,2室1厅,7,84482,58
11,48,8,0,2,21,金港国际,2005,4室2厅,18,64685,263
21,50,29,0,3,42,国瑞城,2006,2室1厅,16,88330,84
13,50,11,0,4,25,富力城D区,2007,3室2厅,19,100364,135
13,49,8,0,2,16,凯德品元,2009,4室2厅,17,71153,260
11,41,9,0,1,31,颐慧佳园,2007,2室2厅,6,88866,122
14,0,0,0,0,48,新风南里,1997,3室1厅,6,116801,111
14,27,22,0,1,41,虎坊路小区,1960,2室1厅,4,107128,51
8,0,0,0,0,0,首城国际心,2012,2室1厅,28,70833,88
10,35,11,0,1,21,信城一期,2009,2室1厅,21,107954,88
21,11,2,0,1,17,矩阵小区,2004,2室1厅,11,48144,97
14,50,7,0,2,33,熙府桃园,2004,4室2厅,13,109603,192
0,0,0,0,0,0,上上城第三季,2009,2室1厅,18,25882,85
23,0,0,0,0,8,裕祥花园,1999,3室1厅,6,38775,98
4,0,0,0,0,0,蓬莱公寓,2003,2室2厅,6,34375,112
18,0,0,0,0,29,百朗园,2002,3室2厅,19,69718,142
15,48,9,0,1,20,嘉铭桐城,2002,3室2厅,28,73846,130
8,0,0,0,0,0,首城国际心,2011,1室1厅,30,77911,47
4,0,0,0,0,0,北亚花园,2002,2室1厅,6,39506,81
13,0,0,0,0,26,世茂工三,2012,1室1厅,25,59687,64
12,0,0,0,0,0,尚峯壹號,2015,4室2厅,11,30769,182
17,48,16,0,3,34,四平园小区,1999,2室2厅,12,85501,67
3,0,0,0,0,0,东亚五环国际,2014,2室1厅,18,28494,93
16,0,0,0,0,0,二里庄小区,1993,2室1厅,6,83837,58
16,0,0,0,0,0,天洋城4代住宅,2014,3室1厅,34,29268,123
5,0,0,0,0,0,泰禾央广场,2016,2室2厅,9,48888,45
10,0,0,0,0,20,青塔春园,2002,2室1厅,18,44067,100
12,41,20,0,1,32,甘家口小区,1998,2室1厅,9,80882,68
3,0,0,0,0,0,长岛澜桥,2005,4室3厅,3,46236,342
8,0,0,0,0,23,阳光上东,2003,4室2厅,11,58823,238
9,49,8,0,2,15,后现代城,2005,1室1厅,15,57763,51
14,50,9,0,1,30,融华世家,2010,3室2厅,29,75362,173
14,0,0,0,0,20,燕莎后,2005,1室1厅,10,64745,72
6,0,0,0,0,0,旭辉26街区,2015,2室1厅,9,28947,38
10,0,0,0,0,0,龙湖时代天街,2014,2室1厅,25,37058,85
14,50,10,0,4,25,富力城A区,2004,3室2厅,21,78014,141
13,0,0,0,0,27,莱圳家园,2012,2室2厅,18,62040,83
13,47,19,0,1,32,京棉新城,2011,2室2厅,22,44943,89
21,50,29,0,3,42,国瑞城,2006,3室1厅,16,78764,98
23,0,0,0,0,8,裕祥花园,1999,3室1厅,4,35454,110
8,49,2,0,1,10,国奥村,2007,3室2厅,9,88235,221
12,44,6,0,1,10,媒体村天居园,2000,2室1厅,32,53279,84
17,49,10,0,1,19,九台2000家园,2003,3室2厅,26,46565,172
16,9,9,0,2,21,亮马水晶,2003,2室1厅,24,60000,90
10,0,0,0,0,0,天通苑苑,2008,2室1厅,15,34908,129
19,49,13,0,2,34,真武庙六里,1992,4室1厅,19,126610,95
18,0,0,0,0,32,红山世家,2010,2室1厅,25,92391,92
6,0,0,0,0,5,夏威夷北岸,2009,2室1厅,34,23814,91
15,45,24,0,1,38,华腾园,2000,3室2厅,28,60606,132
12,50,6,0,2,26,华严北里小区,1991,3室1厅,6,60297,85
9,0,0,0,0,0,通泰•国际公馆,2016,3室2厅,24,53626,91
14,0,0,0,0,50,小南庄,1992,2室1厅,16,97402,62
19,49,28,0,4,40,富力爱丁堡公馆,2005,4室2厅,21,84508,260
12,49,8,0,2,18,金都杭城,2012,2室1厅,26,66666,105
23,50,15,0,3,26,九龙花园,2000,2室1厅,14,55643,126
4,0,0,0,0,0,名都园别墅,1994,4室3厅,3,51282,195
4,0,0,0,0,0,北亚花园,2015,2室1厅,9,27906,86
36,11,10,0,1,20,前进花园石门苑,2004,2室2厅,6,39388,86
14,49,7,0,2,23,望京新城,1997,2室1厅,20,55702,113
3,0,0,0,0,0,香江花园,2005,4室2厅,2,57017,228
8,0,0,0,0,23,阳光上东,2008,3室2厅,24,73949,201
5,0,0,0,0,0,潮白河孔雀城剑桥郡,2016,2室1厅,28,17468,79
13,7,8,0,3,8,新龙城,2007,3室1厅,15,50703,122
2,0,0,0,0,0,康桥水郡,2000,3室2厅,18,100200,180
11,50,6,0,1,20,政馨园二区,2003,1室2厅,18,47919,51
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,24342,76
7,0,0,0,0,5,尚城小区,2011,2室1厅,11,16794,78
7,0,0,0,0,0,万通天竺新新家园,2015,3室2厅,15,52205,136
12,49,11,0,3,32,塔院小区,1996,2室1厅,6,95202,54
0,0,0,0,0,0,纳丹堡,2009,3室2厅,23,30000,120
7,0,0,0,0,0,八达岭孔雀城英国宫别墅,2015,3室2厅,18,9176,85
10,49,3,0,1,17,裘马都,2006,1室2厅,22,86666,75
14,0,0,0,0,11,天鑫家园,2002,1室1厅,5,50033,60
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,24342,76
19,33,7,0,2,39,北新桥三条,1985,2室1厅,6,97126,47
8,0,0,0,0,5,武夷花园（牡丹园）,2002,3室2厅,6,59602,151
16,0,0,0,0,0,上地西里风芳园,2003,3室2厅,6,76208,156
14,0,0,0,0,5,泰和宜园,2009,3室2厅,11,26956,138
6,45,4,0,1,18,远洋一方北润园,2011,2室1厅,18,51744,86
13,49,5,0,2,27,沿海赛洛城,2009,2室1厅,15,59664,106
0,0,0,0,0,0,上上城五期小区,2009,2室1厅,18,25000,76
10,0,0,0,0,0,北京华侨城,2008,4室2厅,30,60361,215
14,0,0,0,0,13,国风上观,2011,4室2厅,27,73418,232
7,0,0,0,0,0,卡法国际,2015,1室1厅,10,25757,66
18,49,6,0,2,21,地铁宿舍,1997,1室1厅,12,79086,57
12,0,0,0,0,14,物资部大院,1990,2室1厅,6,109830,59
11,0,0,0,0,7,西山国际城,2013,1室1厅,6,26333,60
8,49,4,0,1,17,康家园,1990,2室1厅,6,56000,63
5,0,0,0,0,0,首开·常青藤,2013,5室3厅,6,65789,228
9,0,0,0,0,11,富力桃园,2011,2室1厅,21,58888,90
19,9,4,0,1,11,月桂庄园,2002,4室2厅,4,42326,208
10,0,0,0,0,0,北京华侨城,2009,3室2厅,12,55555,189
5,47,5,0,1,22,通用时代国际公寓,2002,4室2厅,29,57471,348
16,44,10,0,1,14,海淀永安东里,1998,3室2厅,6,68992,116
16,0,0,0,0,30,西山御园,2014,3室2厅,12,46683,193
18,0,0,0,0,0,弘北京像素,2010,2室1厅,17,44565,46
16,50,16,0,1,35,新明胡同,2000,2室1厅,6,106349,63
15,0,0,0,0,0,西马金润家园,2005,3室2厅,18,48344,115
21,50,29,0,3,42,新裕家园,2007,1室1厅,17,85897,78
19,50,17,0,1,49,官苑8号,2008,1室1厅,16,141414,40
7,0,0,0,0,0,炫立方,2016,2室1厅,9,24615,65
6,0,0,0,0,0,丽高王府,2004,3室3厅,2,40234,256
15,50,5,0,1,47,北影小区,2000,4室1厅,18,72045,133
26,49,18,0,1,22,丰侨公寓,2006,2室2厅,22,137955,138
13,47,19,0,1,32,爱这城,2007,2室2厅,20,57317,82
21,50,29,0,3,42,国瑞城,2006,1室1厅,16,93059,52
10,0,0,0,0,0,润泽公馆,2013,2室2厅,27,76136,88
11,0,0,0,0,35,建东苑,2003,2室1厅,6,42348,87
10,0,0,0,0,0,北街家园,2010,2室1厅,18,31460,89
14,49,7,0,2,23,南湖东园一区,1998,2室1厅,18,53898,92
0,0,0,0,0,0,潮白河孔雀城,2014,2室2厅,27,20000,85
15,0,0,0,0,11,北京青年城,2005,3室2厅,6,44217,147
18,46,9,0,1,26,朝阳无限,2003,1室1厅,14,48968,67
24,0,0,0,0,23,龙锦苑东二区,2007,3室1厅,6,36259,131
20,0,0,0,0,19,九龙家园北区,1999,3室2厅,6,34013,147
12,28,4,0,2,22,火星园,2011,4室2厅,18,109960,202
26,0,0,0,0,38,北城根,2000,2室1厅,6,31081,74
8,0,0,0,0,0,铁顺鑫汇,2015,2室2厅,8,22205,68
7,17,17,0,1,24,上元君庭,2007,3室2厅,31,67484,163
15,0,0,0,0,28,上地西里,1998,3室2厅,6,83585,139
12,0,0,0,0,0,尚峯壹號,2015,2室2厅,16,32710,107
17,44,26,0,1,28,牛街东里,1996,2室1厅,9,69767,69
14,11,5,0,2,21,万象新天,2004,3室2厅,14,44497,154
14,0,0,0,0,14,京贸国际城,2011,2室2厅,35,52659,94
17,0,0,0,0,8,星河皓月,2006,3室2厅,18,27459,122
1,0,0,0,0,0,丽宫,2014,5室3厅,5,56764,1057
15,0,0,0,0,27,昂小时代,2016,2室1厅,19,44334,41
12,34,14,0,1,35,晶都国际,2005,2室2厅,20,53343,109
11,0,0,0,0,0,美林花园二期,2000,2室2厅,29,78277,118
10,0,0,0,0,17,北京时代广场,2015,1室1厅,15,25000,36
8,0,0,0,0,0,首城国际心,2010,2室1厅,27,80985,88
6,0,0,0,0,0,天洋城,2011,3室2厅,26,28125,112
10,0,0,0,0,0,天通苑东一区,2003,2室1厅,18,27695,97
14,0,0,0,0,48,时代之光名苑,2001,2室1厅,16,74766,107
13,12,10,0,1,49,万年花城一期,2004,1室1厅,16,61607,56
0,0,0,0,0,0,上上城四期,2008,1室1厅,20,29585,51
7,4,4,0,1,13,阳光邑上,2011,3室2厅,6,24404,168
17,0,0,0,0,8,星河皓月,2008,3室2厅,18,27459,122
14,0,0,0,0,0,安华西里一区,1990,2室1厅,21,66666,69
16,48,18,0,2,27,西城晶华,2008,2室2厅,7,136718,128
9,0,0,0,0,0,通泰•国际公馆,2015,2室2厅,15,48089,89
10,13,6,0,1,18,京通苑,1998,2室1厅,24,40527,83
6,0,0,0,0,0,天洋城,2010,2室2厅,33,27228,78
9,48,23,0,1,28,芳嘉园胡同,2003,2室1厅,6,86847,79
14,40,8,0,1,33,西罗园四区,1993,2室1厅,24,48550,69
14,50,15,0,1,37,保利金泉广场,2008,2室1厅,30,69422,94
12,50,19,0,2,43,禾风相府,2008,3室2厅,14,112921,164
11,0,0,0,0,18,大城小镇,2007,2室2厅,11,44973,84
18,18,10,0,2,49,远洋山水,2006,3室2厅,21,82417,164
0,0,0,0,0,0,上上城第三季,2010,2室1厅,28,27906,86
13,0,0,0,0,48,欧陆经典,2001,3室2厅,26,72542,138
14,11,5,0,2,21,万象新天,2003,3室2厅,6,50000,147
11,49,11,0,3,31,牡丹园东里小区,1994,1室1厅,6,76732,40
12,0,0,0,0,18,丹青府,2009,3室2厅,12,63768,138
15,0,0,0,0,20,月坛北街小区,1975,2室1厅,6,100000,53
0,0,0,0,0,0,上上城四期,2008,2室1厅,21,25862,87
13,15,9,0,1,24,大悦公寓,2010,1室2厅,32,38888,90
19,0,0,0,0,0,君安国际,2013,3室2厅,27,34972,183
18,0,0,0,0,0,弘北京像素,2011,2室1厅,14,42500,60
13,0,0,0,0,33,鲁艺上河村,2004,4室2厅,10,124994,230
0,0,0,0,0,0,弘新奇世界御马坊,2015,1室1厅,13,15652,46
16,49,11,0,3,16,太平桥东里,1989,1室1厅,6,62222,45
9,49,8,0,2,15,后现代城,2008,3室2厅,27,60000,130
5,49,3,0,1,20,通惠家园,2001,2室1厅,28,46875,90
10,0,0,0,0,0,天通苑北二区,2003,3室2厅,12,30336,143
6,0,0,0,0,0,合生霄云路8号,2016,5室3厅,29,119230,520
20,0,0,0,0,19,同兴园小区,1998,2室1厅,6,32638,72
0,0,0,0,0,0,燕京航城,2012,1室1厅,34,29487,39
10,35,11,0,1,21,信城二期,2010,2室2厅,23,129130,92
0,0,0,0,0,0,弘新奇世界御马坊,2000,1室1厅,13,14214,61
12,0,0,0,0,22,清上园,2002,2室1厅,19,62449,74
14,47,19,0,2,19,日坛国际公寓,2008,2室1厅,18,67605,71
14,50,15,0,1,37,安慧里一区,1990,2室2厅,25,71039,66
3,0,0,0,0,0,东亚五环国际,2016,2室2厅,19,32608,92
11,48,3,0,1,7,领秀硅谷,2005,3室2厅,5,65203,153
15,0,0,0,0,0,西马金润家园,2006,2室1厅,6,50000,92
12,0,0,0,1,24,陶然湖景,2008,5室2厅,7,98939,210
8,0,0,0,0,0,坝鑫家园,2015,1室1厅,9,25925,27
14,48,11,0,1,29,财富心,2002,2室2厅,42,60484,152
18,18,10,0,2,49,远洋山水,2006,1室1厅,26,57352,68
16,43,22,0,1,49,高家园小区,1990,2室1厅,6,46153,65
10,0,0,0,0,16,逸翠园,2006,3室2厅,2,66264,272
24,19,10,0,1,27,国铁建乐想汇,2013,1室1厅,18,35849,53
14,49,7,0,2,23,融科橄榄城,2006,3室2厅,28,91265,148
14,0,0,0,0,0,北无小区,1995,2室1厅,6,88539,61
14,35,9,0,1,41,石榴园北里,2000,1室1厅,6,45360,49
17,20,13,0,2,29,马道口,1983,2室1厅,6,62101,61
13,47,19,0,1,32,爱这城,2008,3室2厅,21,65853,164
7,17,17,0,1,24,北京华贸城,2010,2室2厅,27,68947,95
14,0,0,0,0,24,丽都东镇·滨河一号,2009,2室1厅,9,67708,96
9,20,34,0,1,49,芍药居北里,1998,3室2厅,24,76136,88
13,0,0,0,0,0,龙湖·蔚澜香醍,2012,4室3厅,4,63414,205
10,0,0,0,0,0,北京华侨城,2001,4室2厅,32,56074,214
19,8,5,0,3,14,彩虹新城,2000,2室2厅,18,49900,100
7,0,0,0,0,19,国美第一城,2006,3室2厅,27,55956,136
5,0,0,0,0,12,澳景花庭,2006,3室2厅,6,73047,134
9,0,0,0,0,0,鹿港嘉苑,2003,3室2厅,22,75634,148
11,0,0,0,0,17,三里河北街5号院,1991,3室1厅,18,102631,76
18,18,10,0,2,49,CRD银座,2012,2室2厅,15,33928,56
21,23,6,0,1,42,华兴园,1998,3室2厅,6,39669,121
25,0,0,0,0,0,景未山赋,2011,4室2厅,12,74062,186
12,40,5,0,1,23,百子湾家园,2006,2室1厅,16,47947,100
0,0,0,0,0,0,燕京航城,2010,2室2厅,33,25581,86
16,0,0,0,0,0,二里庄小区,1992,2室1厅,6,82585,56
20,0,0,0,0,23,强佑清河新城,2010,3室2厅,27,62142,140
6,0,0,0,0,7,早安北京,2014,2室2厅,28,19703,80
4,6,5,0,1,15,翠成馨园,2007,2室2厅,18,43478,92
11,0,0,0,0,18,石泉砖厂,2011,2室1厅,9,19531,64
5,0,0,0,0,0,首开·常青藤,2010,3室2厅,9,68783,95
9,0,0,0,0,11,上奥世纪心,2009,3室1厅,5,46902,113
18,8,4,0,1,16,时尚街区西区,2003,2室1厅,20,39461,65
16,0,0,0,0,0,天洋城4代（别墅,2010,2室2厅,31,30345,99
0,0,0,0,0,0,潮白河孔雀城,2013,5室4厅,4,20992,262
11,0,0,0,0,9,当代北辰MOMAVILLAGE,2016,2室2厅,11,30000,43
0,0,0,0,0,0,潮白河孔雀城,2015,2室2厅,29,23595,89
17,0,0,0,0,30,茂华璟上璟,2014,2室2厅,5,47058,170
19,0,0,0,0,0,棕榈滩别墅,2008,4室3厅,3,53104,467
6,0,0,0,0,0,万科西山庭院,2004,3室2厅,4,85656,168
12,37,15,0,1,24,平原里小区,2006,1室1厅,6,78000,50
14,0,0,0,0,49,人济山庄二期,2000,4室2厅,26,74686,163
5,0,0,0,0,0,大运河孔雀城温莎郡,2016,2室2厅,28,15058,85
8,0,0,0,0,0,广·宜景湾,2008,2室2厅,26,67307,104
12,0,0,0,0,0,粮祥云国际生活区（别墅）,2013,5室3厅,3,50000,300
12,50,6,0,2,26,华严北里小区,1990,3室1厅,6,56235,85
6,0,0,0,0,0,瀛海名居,2006,4室1厅,5,32154,311
18,17,12,0,1,24,甘露园南里二区,1996,2室1厅,6,44217,61
16,50,16,0,1,35,六铺炕小区,1980,2室1厅,6,105085,50
14,0,0,0,0,38,海户西里,2000,2室1厅,14,50000,62
17,0,0,0,0,43,恩济里小区,1999,1室1厅,6,72805,47
17,48,16,0,3,34,四平园小区,1996,4室2厅,12,81806,183
1,0,0,0,0,0,正源尚峰尚水,2012,2室2厅,9,62500,96
23,0,0,0,0,31,华龙美树,2004,3室2厅,21,49624,133
17,0,0,0,0,8,星河皓月,2010,2室1厅,18,26125,80
12,0,0,0,0,6,纳帕溪谷,2005,4室2厅,3,29589,365
26,13,7,0,1,21,龙跃苑三区,2005,2室1厅,6,45197,92
14,49,7,0,2,23,上京新航线,2000,2室2厅,26,78873,100
17,48,7,0,1,31,嘉美风尚心,2006,1室1厅,26,63551,107
13,0,0,0,0,0,万恒家园,2003,2室2厅,6,48462,66
2,0,0,0,0,0,福佳蜜码空间,2016,2室2厅,10,15932,71
19,0,0,0,0,16,永定河孔雀城空港壹号,2016,2室2厅,23,15294,85
23,0,0,0,0,0,长安新城林栖园,2006,2室1厅,6,50000,106
24,0,0,0,0,23,龙锦苑东二区,2005,3室1厅,6,38135,118
23,0,0,0,0,0,大成郡,2010,3室2厅,7,78947,152
11,0,0,0,0,48,逸成东苑,2004,3室2厅,15,77180,155
4,0,0,0,0,0,翠谷玉景,2004,2室1厅,6,51546,97
0,0,0,0,0,0,上上城四期,2008,2室1厅,18,27090,85
8,0,0,0,0,23,阳光上东,2005,3室2厅,15,64423,156
2,0,0,0,0,0,龙山华府,2010,2室1厅,21,30617,81
20,0,0,0,0,23,强佑清河新城,2009,1室1厅,27,60606,66
20,50,9,0,2,23,苹果社区,2005,2室1厅,22,72350,96
15,0,0,0,0,31,泰利明苑,2000,2室1厅,17,54156,142
8,0,0,0,0,6,柳芳北里,1989,2室1厅,18,58558,82
19,49,13,0,2,34,北京尊府,2009,3室2厅,9,169868,155
17,0,0,0,0,32,南湖园二区,2000,2室1厅,6,61313,69
19,50,9,0,3,13,裕西里,1984,2室1厅,6,98360,61
14,0,0,0,0,48,新风南里,1990,2室1厅,6,108280,63
2,0,0,0,0,0,万城华府,2014,5室3厅,8,157480,381
12,0,0,0,0,37,劲松五区,1982,2室1厅,6,58333,60
17,47,25,0,2,41,海紫荆豪庭,1999,3室1厅,30,45652,138
11,41,9,0,1,31,颐慧佳园,2005,2室2厅,8,82142,112
12,0,0,0,0,0,尚峯壹號,2014,4室2厅,21,36666,180
8,0,0,0,0,7,绿地新都会国际花都,2013,2室1厅,12,30454,88
18,49,14,0,6,50,车公庄北里散盘,2005,2室1厅,18,92957,71
8,0,0,0,0,23,阳光上东,2008,4室2厅,10,69825,265
9,0,0,0,0,0,丽都壹号,2013,4室2厅,21,65340,176
17,0,0,0,0,0,富力丹麦小镇,2012,3室2厅,11,27737,137
5,0,0,0,0,0,沁园春景,2003,2室1厅,6,15138,91
12,0,0,0,0,0,尚峯壹號,2016,2室2厅,22,30673,92
2,0,0,0,0,0,新华联慧谷,2016,1室1厅,13,15918,49
2,6,0,0,1,44,电建北院,1978,3室1厅,5,43204,56
12,0,0,0,0,0,尚峯壹號,2000,2室2厅,21,39345,107
15,0,0,0,0,0,西马金润家园,2006,2室1厅,6,49676,93
0,0,0,0,0,0,潮白人家,2009,2室1厅,26,28571,105
2,0,0,0,0,0,国铁建梧桐苑,2013,2室1厅,22,41176,85
9,0,0,0,0,0,怡海花园恒丰园,2005,3室2厅,29,53118,203
14,11,8,0,1,23,流星苑,2011,2室1厅,16,47566,90
12,28,4,0,2,22,火星园,2011,1室1厅,24,108666,75
4,0,0,0,0,0,亚运新新家园林澜园,2008,4室2厅,8,76744,258
6,0,0,0,0,0,旭辉26街区,2015,2室2厅,7,31578,38
9,0,0,0,0,0,御墅,2008,5室3厅,2,21698,530
15,0,0,0,0,0,利泽西园,2013,1室1厅,24,56060,66
14,0,0,0,0,47,方丹苑（缤纷四季）,2002,3室1厅,22,66581,78
2,0,0,0,0,0,龙山华府,2011,3室2厅,21,35922,103
14,11,5,0,2,21,万象新天,2002,3室2厅,6,47134,146
9,0,0,0,0,0,怡海花园恒泰园,2000,3室1厅,29,57482,209
14,39,42,0,1,47,红玺台,2012,2室2厅,16,139389,86
16,0,0,0,0,0,韩庄子西里,2009,2室1厅,30,41475,92
18,18,10,0,2,49,远洋山水,2006,3室1厅,26,63770,133
0,0,0,0,0,0,华严北里小区,1991,2室1厅,6,59586,57
0,0,0,0,0,0,龙湖好望山,2012,4室2厅,4,26363,220
0,0,0,0,0,0,龙华园东区,1998,3室1厅,6,47560,82
0,0,0,0,0,0,潘家坡胡同,1964,2室1厅,6,87847,58
0,0,0,0,0,0,卡布其诺,2005,2室1厅,9,69473,95
0,0,0,0,0,0,广·宜景湾,2008,2室2厅,26,68224,107
0,0,0,0,0,0,尚峯壹號,2000,2室2厅,6,35046,107
0,0,0,0,0,0,国铁建·原香小镇,2000,3室2厅,10,29508,122
0,0,0,0,0,0,首创禧瑞墅,2016,5室2厅,5,44303,158
0,0,0,0,0,0,华润公元九里,2012,4室2厅,6,62770,231
0,0,0,0,0,0,北京新天地,2009,3室2厅,26,49295,142
0,0,0,0,0,0,弘北京像素,2012,2室1厅,16,49311,54
0,0,0,0,0,0,光熙家园,2008,2室1厅,24,75164,97
0,0,0,0,0,0,天通苑东二区,2001,2室1厅,7,34446,113
0,0,0,0,0,0,四平园小区,1999,2室2厅,12,94750,92
0,0,0,0,0,0,K2·海棠湾,2012,2室1厅,27,52717,92
